articles.A-B,Adv_Prev_Med,Adv_Prev_Med_2011_Jun_8_2011_281863.nxml,Vitamin D  Sunlight and Prostate Cancer Risk,advances in preventive medicine,RSG-09-175-01-CCE
articles.I-N,JAKSTAT,JAKSTAT_2012_Oct_1_1(4)_274-284.nxml,Alternative ways of modulating JAK-STAT pathway Looking beyond phosphorylation,jak-stat,IRG 97-152-17
articles.I-N,J_Nucleic_Acids,J_Nucleic_Acids_2011_Jun_16_2011_529828.nxml,Stabilization of a G-Quadruplex from Unfolding by Replication Protein A Using Potassium and the Porphyrin TMPyP4,journal of nucleic acids,RSG-02-162-01-GMC
articles.I-N,Int_J_Cell_Biol,Int_J_Cell_Biol_2012_Mar_20_2012_150918.nxml,Antiproliferative Factor-Induced Changes in Phosphorylation and Palmitoylation of Cytoskeleton-Associated Protein-4 Regulate Its Nuclear Translocation and DNA Binding,international journal of cell biology,IRG-01-188-04
articles.I-N,Int_J_Hepatol,Int_J_Hepatol_2012_Sep_3_2012_958673.nxml,Watch the GAP: Emerging Roles for IQ Motif-Containing GTPase-Activating Proteins IQGAPs in Hepatocellular Carcinoma,international journal of hepatology,RSG-09-033-01-CSM
articles.I-N,Mol_Syst_Biol,Mol_Syst_Biol_2009_Jun_16_5_278.nxml,Bistability coordinates activation of the EGFR and DPP pathways in Drosophila vein differentiation,molecular systems biology,RSG-06-196-01-TBE
articles.I-N,Nutr_J,Nutr_J_2005_Nov_21_4_34.nxml,Evaluating changeability to improve fruit and vegetable intake among school aged children,nutrition journal,TURPG-00-286-01
articles.I-N,Nat_Commun,Nat_Commun_2012_Sep_11_3_1053.nxml,High-fat or ethinyl-oestradiol intake during pregnancy increases mammary cancer risk in several generations of offspring,nature communications,PF-09-018-01-CNE
articles.I-N,Nat_Commun,Nat_Commun_2013_May_28_4_1909.nxml,Sam68 modulates the promoter specificity of NF-B and mediates expression of CD25 in activated T cells,nature communications,RSG-13-052-01-MPC
articles.I-N,Nat_Commun,Nat_Commun_2011_Jul_5_2_380.nxml,Identification of the PGRMC1 protein complex as the putative sigma-2 receptor binding site,nature communications,MRSG 08-019-01
articles.I-N,Nat_Commun,Nat_Commun_2013_Apr_3_4_1659.nxml,Regulation of protein glycosylation and sorting by the Golgi matrix proteins GRASP55/65,nature communications,RGS-09-278-01-CSM
articles.I-N,Nat_Commun,Nat_Commun_2013_Aug_6_4_2164.nxml,Visualization of poly(ADP-ribose) bound to PARG reveals inherent balance between exo - and endo -glycohydrolase activities,nature communications,PF-09-024-01-CCG
articles.I-N,Nat_Commun,Nat_Commun_2014_Mar_26_5_3543.nxml,Spontaneous tumour regression in keratoacanthomas is driven by Wnt/retinoic acid signalling cross-talk,nature communications,RSG-12-059-01-DDC
articles.I-N,Nat_Commun,Nat_Commun_2013_4_1627.nxml,Identification and molecular characterization of a new ovarian cancer susceptibility locus at 17q21.31,nature communications,SIOP-06-258-01-COUN
articles.I-N,J_Med_Internet_Res,J_Med_Internet_Res_2012_Jul_25_14(4)_e106.nxml,Animated Graphics for Comparing Two Risks: A Cautionary Tale,journal of medical internet research,MRSG-06-130-01-CPPB
articles.I-N,J_Med_Internet_Res,J_Med_Internet_Res_2014_Mar_18_16(3)_e80.nxml,Animated Randomness  Avatars  Movement  and Personalization in Risk Graphics,journal of medical internet research,MRSG-06-130-01-CPPB
articles.I-N,J_Med_Internet_Res,J_Med_Internet_Res_2011_Aug_25_13(3)_e60.nxml,Cool but Counterproductive: Interactive  Web-Based Risk Communications Can Backfire,journal of medical internet research,MRSG-06-130-01-CPPB
articles.I-N,J_Med_Internet_Res,J_Med_Internet_Res_2010_Dec_17_12(4)_e71.nxml,An Online Community Improves Adherence in an Internet-Mediated Walking Program. Part 1: Results of a Randomized Controlled Trial,journal of medical internet research,MRSG-06-130-01-CPPB
articles.I-N,J_Med_Internet_Res,J_Med_Internet_Res_2011_Sep_7_13(3)_e54.nxml,Risk Estimates From an Online Risk Calculator Are More Believable and Recalled Better When Expressed as Integers,journal of medical internet research,MRSG-06-130-01-CPPB
articles.I-N,J_Neurooncol,J_Neurooncol_2009_Aug_26_94(1)_1-19.nxml,Molecular properties of CD133+ glioblastoma stem cells derived from treatment-refractory recurrent brain tumors,journal of neuro-oncology,RSG-07-109-01-CCE
articles.I-N,Int_J_Biomed_Imaging,Int_J_Biomed_Imaging_2013_Feb_12_2013_517632.nxml,Automatic Detection of 2D and 3D Lung Nodules in Chest Spiral CT Scans,international journal of biomedical imaging,RSG-11-266-01-CCE
articles.I-N,Int_J_Biomed_Imaging,Int_J_Biomed_Imaging_2013_Jan_29_2013_942353.nxml,Computer-Aided Diagnosis Systems for Lung Cancer: Challenges and Methodologies,international journal of biomedical imaging,RSG-11-266-01-CCE
articles.I-N,Mol_Cancer,Mol_Cancer_2008_Jul_10_7_61.nxml,Soluble histone H2AX is induced by DNA replication stress and sensitizes cells to undergo apoptosis,molecular cancer,RSG-08-092-01-CCG
articles.I-N,Mol_Cancer,Mol_Cancer_2005_Feb_3_4_9.nxml,Global gene expression in neuroendocrine tumors from patients with the MEN1 syndrome,molecular cancer,RPG-99-183-01-CCE
articles.I-N,Mol_Cancer,Mol_Cancer_2007_Apr_16_6_30.nxml,A novel small molecule that selectively inhibits glioblastoma cells expressing EGFRvIII,molecular cancer,RSG-02-024-01-CDD
articles.I-N,Mol_Cancer,Mol_Cancer_2007_Feb_14_6_16.nxml,Attenuation of PTEN increases p21 stability and cytosolic localization in kidney cancer cells: a potential mechanism of apoptosis resistance,molecular cancer,RSG-02-173-01-LIB
articles.I-N,Mol_Cancer,Mol_Cancer_2009_Mar_6_8_16.nxml,Retinoid and thiazolidinedione therapies in melanoma: an analysis of differential response based on nuclear hormone receptor expression,molecular cancer,MRSG-06-193-01-TBE
articles.I-N,ISRN_Obstet_Gynecol,ISRN_Obstet_Gynecol_2012_Mar_4_2012_854237.nxml,CD8 T-Cell Responses in Incident and Prevalent Human Papillomavirus Types 16 and 18 Infections,isrn obstetrics and gynecology,RSG-06-180-01-MBC
articles.I-N,Mol_Biol_Cell,Mol_Biol_Cell_2010_Nov_1_21(21)_3639-3653.nxml,Cell Typedependent Requirement for PIP Boxregulated Cdt1 Destruction During S Phase,molecular biology of the cell,RSG-04-179-01-DDC
articles.I-N,Mol_Biol_Cell,Mol_Biol_Cell_2010_Nov_15_21(22)_3942-3951.nxml,Daughter Centriole Elongation Is Controlled by Proteolysis,molecular biology of the cell,RSG-07-075-01
articles.I-N,Nat_Neurosci,Nat_Neurosci_2012_Mar_18_15(5)_722-730.nxml,Negative regulation of glial engulfment activity by Draper terminates glial responses to axon injury,nature neuroscience,PF-07-258-01-CSM
articles.I-N,J_Cancer_Epidemiol,J_Cancer_Epidemiol_2012_Jul_30_2012_728290.nxml,Psychosocial and Quality of Life in Women Receiving the 21-Gene Recurrence Score Assay: The Impact of Decision Style in Women with Intermediate RS,journal of cancer epidemiology,MRSG-10-110-01-CPPB
articles.I-N,J_Vis_Exp,J_Vis_Exp_2011_Jul_29_(53)_2846.nxml,Method for Novel Anti-Cancer Drug Development using Tumor Explants of Surgical Specimens,journal of visualized experiments : jove,MRSG-08-108-01
articles.I-N,J_Vis_Exp,J_Vis_Exp_2011_Oct_11_(56)_3245.nxml,In vivo Dual Substrate Bioluminescent Imaging,journal of visualized experiments : jove,PF-09-120-01
articles.I-N,J_Vis_Exp,J_Vis_Exp_2010_Mar_4_(37)_1717.nxml,Dissection of Organs from the Adult Zebrafish,journal of visualized experiments : jove,PF-05-041-01-DDC
articles.I-N,J_Vis_Exp,J_Vis_Exp_2010_Oct_22_(44)_2307.nxml,Retroviral Transduction of T-cell Receptors in Mouse T-cells,journal of visualized experiments : jove,RSG-09-070-01-LIB
articles.I-N,J_Vis_Exp,J_Vis_Exp_2010_Jun_6_(40)_1878.nxml,Time-lapse Imaging of Mitosis After siRNA Transfection,journal of visualized experiments : jove,PF-07-103-01-CSM
articles.I-N,J_Gen_Virol,J_Gen_Virol_2010_Nov_91(Pt_11)_2664-2676.nxml,Murine cytomegalovirus major immediate-early protein 3 interacts with cellular and viral proteins in viral DNA replication compartments and is important for early gene activation,the journal of general virology,IRG-92-032-13
articles.I-N,Nucl_Recept_Signal,Nucl_Recept_Signal_2005_Oct_21_3_e004.nxml,Chaperoning steroid hormone signaling via reversible acetylation Role of acetylation in NR signaling,nuclear receptor signaling,RSG-03-147-01-CSM
articles.I-N,Int_J_Circumpolar_Health,Int_J_Circumpolar_Health_2013_Aug_5_72_10_3402_ijch_v72i0_20717.nxml,Bridging storytelling traditions with digital technology,international journal of circumpolar health,MRSGT-09-007-01-CPPB
articles.I-N,Nat_Chem,Nat_Chem_2013_Feb_23_5(2)_126-131.nxml,A divergent approach to the synthesis of the yohimbinoid alkaloids venenatine and alstovenine,nature chemistry,RSG-09-017-01
articles.I-N,Nat_Chem,Nat_Chem_2010_Aug_23_2(8)_638-643.nxml,Convergent and Stereospecific Synthesis of Complex Skipped Polyenes and Polyunsaturated Fatty Acids,nature chemistry,RSG-06-117-01
articles.I-N,J_Community_Health,J_Community_Health_2010_Apr_15_35(2)_156-164.nxml,Conducting Health Research in Korean American Churches: Perspectives from Church Leaders,journal of community health,MSRGT-07-168-01-CPPB
articles.I-N,Nucleus,Nucleus_2012_May_1_3(3)_226-236.nxml,Nuclear envelope insertion of spindle pole bodies and nuclear pore complexes,nucleus,RSG-11-030-01-CSM
articles.I-N,Immunol_Cell_Biol,Immunol_Cell_Biol_2012_Jan_8_90(1)_101-108.nxml,Absence of scavenger receptor A promotes dendritic cell-mediated cross-presentation of cell-associated antigen and antitumor immune response,immunology and cell biology,RSG-08-187-01-LIB
articles.I-N,J_Gen_Physiol,J_Gen_Physiol_2013_Aug_142(2)_157-169.nxml,Neurotoxic unc-8 mutants encode constitutively active DEG/ENaC channels that are blocked by divalent cations Divalent cation block of neurotoxic degenerin UNC-8(d),the journal of general physiology,RGS-09-043-01-DDC
articles.I-N,Nat_Cell_Biol,Nat_Cell_Biol_2011_Jun_19_13(7)_762-770.nxml,Opposing Effects of Tcf3 and Tcf1 Control Wnt-Stimulation of Embryonic Stem Cell Self Renewal,nature cell biology,RSG GGC 112994
articles.I-N,Nat_Cell_Biol,Nat_Cell_Biol_2013_Oct_22_15(10)_1206-1219.nxml,PI(3)P-bound UVRAG coordinates Golgi-ER retrograde and Atg9 transport by differential interactions with the ER tether and the Beclin1 complex,nature cell biology,RSG-11-121-01-CCG
articles.I-N,Nat_Cell_Biol,Nat_Cell_Biol_2008_Oct_21_10(10)_1208-1216.nxml,Jade-1 inhibits Wnt signaling by ubiquitinating -catenin and mediates Wnt pathway inhibition by pVHL,nature cell biology,IRG-72-001-32-IRG
articles.I-N,Nat_Cell_Biol,Nat_Cell_Biol_2013_May_21_15(5)_491-501.nxml,DAF-16/FOXO employs the chromatin remodeller SWI/SNF to promote stress resistance and longevity,nature cell biology,PF-12-078-01-RMC
articles.I-N,Nat_Cell_Biol,Nat_Cell_Biol_2011_Oct_9_13(11)_1361-1367.nxml,Microtubules induce self-organization of polarized PAR domains in C. elegans zygotes,nature cell biology,PF-08-158-01
articles.I-N,Nat_Cell_Biol,Nat_Cell_Biol_2010_Feb_17_12(2)_193-199.nxml,Regulation of NF-B inhibitor IB and viral replication by a KSHV microRNA,nature cell biology,#RSG-04-195
articles.I-N,Int_J_Oncol,Int_J_Oncol_2012_May_31_41(2)_721-732.nxml,Loss of post-transcriptional regulation of DNMT3b by microRNAs: A possible molecular mechanism for the hypermethylation defect observed in a subset of breast cancer cell lines,international journal of oncology,PF-08-166-01-GMC
articles.I-N,Int_J_Oncol,Int_J_Oncol_2013_May_27_43(2)_548-560.nxml,The microRNA-200 family targets multiple non-small cell lung cancer prognostic markers in H1299 cells and BEAS-2B cells,international journal of oncology,IRG-09-061-04-IRG
articles.I-N,Int_J_Oncol,Int_J_Oncol_2013_Oct_11_43(6)_2031-2038.nxml,Autophagy sensitivity of neuroendocrine lung tumor cells,international journal of oncology,RSGM-10-189-01-TBE
articles.I-N,J_Transl_Med,J_Transl_Med_2007_Mar_13_5_14.nxml,Tumor-specific T cells signal tumor destruction via the lymphotoxin  receptor,journal of translational medicine,LIB-106810
articles.I-N,J_Transl_Med,J_Transl_Med_2009_Mar_26_7_24.nxml,Sigma-2 receptor ligands potentiate conventional chemotherapies and improve survival in models of pancreatic adenocarcinoma,journal of translational medicine,MRSG-08-019-01
articles.I-N,J_Transl_Med,J_Transl_Med_2008_Jul_24_6_41.nxml,Use of cancer-specific yeast-secreted in vivo biotinylated recombinant antibodies for serum biomarker discovery,journal of translational medicine,PF0523501
articles.I-N,Lab_Invest,Lab_Invest_2010_Oct_28_90(10)_1415-1424.nxml,ERBB4 PROMOTES CYCLOOXYGENASE-2 EXPRESSION AND CELL SURVIVAL IN COLON EPITHELIAL CELLS,laboratory investigation  a journal of technical methods and pathology,IRG-58-009-50-MRF
articles.I-N,Lab_Invest,Lab_Invest_2010_May_8_90(5)_762-773.nxml,Hydrogen peroxide inhibits mTOR signaling by activation of AMPK leading to apoptosis of neuronal cells,laboratory investigation  a journal of technical methods and pathology,RSG-08-135-01-CNE
articles.I-N,Lab_Invest,Lab_Invest_2011_Jul_4_91(7)_1007-1017.nxml,Anandamide exerts its antiproliferative actions on cholangiocarcinoma by activation of the GPR55 receptor,laboratory investigation  a journal of technical methods and pathology,RSC-118760
articles.I-N,Nat_Immunol,Nat_Immunol_2012_Mar_11_13(4)_405-411.nxml,Molecular mechanisms that control the expression and activity of Bcl-6 in T H 1 cells to regulate flexibility with a T FH -like gene profile,nature immunology,RSG-09-045-01-DDC
articles.I-N,Nat_Immunol,Nat_Immunol_2010_Mar_17_11(3)_207-215.nxml,Hematopoietic Stem Cell Differentiation Regulated by a Single Ubiquitin Ligase: Substrate Complex,nature immunology,RSG-08-068-01
articles.I-N,J_Mammary_Gland_Biol_Neoplasia,J_Mammary_Gland_Biol_Neoplasia_2009_Jun_21_14(2)_87-98.nxml,Pregnancy and Breast Cancer: when They Collide,journal of mammary gland biology and neoplasia,PF-08-257-01-CSM
articles.I-N,J_Mammary_Gland_Biol_Neoplasia,J_Mammary_Gland_Biol_Neoplasia_2010_Jun_19_15(2)_117-134.nxml,Epithelial-Mesenchymal Transition in Cancer: Parallels Between Normal Development and Tumor Progression,journal of mammary gland biology and neoplasia,RSG-07-183-01-DDC
articles.I-N,Nat_Chem_Biol,Nat_Chem_Biol_2013_Mar_6_9(3)_184-191.nxml,Discovery of a chemical probe for the L3MBTL3 methyl-lysine reader domain,nature chemical biology,PF-10-183-01-TBE
articles.I-N,Nat_Chem_Biol,Nat_Chem_Biol_2009_Feb_4_5(2)_100-107.nxml,Small molecule-mediated disruption of Wnt-dependent signaling in tissue regeneration and cancer,nature chemical biology,RSGGMC-112251
articles.I-N,Nat_Chem_Biol,Nat_Chem_Biol_2012_Mar_18_8(5)_437-446.nxml,LYP inhibits T cell activation when dissociated from CSK,nature chemical biology,RSG-08-067-01-LIB
articles.I-N,J_Gen_Intern_Med,J_Gen_Intern_Med_2007_Nov_24_22(Suppl_2)_300-305.nxml,Barriers Beyond Words: Cancer  Culture  and Translation in a Community of Russian Speakers,journal of general internal medicine,MRSGT-05-194-01-CPHPS
articles.I-N,J_Gen_Intern_Med,J_Gen_Intern_Med_2007_Apr_30_22(4)_523-526.nxml,Factors Influencing Physicians Screening Behavior for Liver Cancer Among High-risk Patients,journal of general internal medicine,CCCDA-02-221-01
articles.I-N,J_Gen_Intern_Med,J_Gen_Intern_Med_2007_Mar_9_22(3)_332-337.nxml,Specificity of Clinical Breast Examination in Community Practice,journal of general internal medicine,MRSGT-05-214-01-CPPB
articles.I-N,J_Oncol,J_Oncol_2009_Oct_25_2009_871250.nxml,Conducting Molecular Epidemiological Research in the Age of HIPAA: A Multi-Institutional Case-Control Study of Breast Cancer in African-American and European-American Women,journal of oncology,RSGT-07-291-01-CPHPS
articles.I-N,J_Oncol,J_Oncol_2011_Dec_13_2011_365651.nxml, 2 Integrin-Dependent Suppression of Pancreatic Adenocarcinoma Cell Invasion Involves Ectodomain Regulation of Kallikrein-Related Peptidase-5,journal of oncology,RSG-05-116-01-CSM
articles.I-N,J_Oncol,J_Oncol_2010_Mar_15_2010_397632.nxml,Is There a Predisposition Gene for Ewing's Sarcoma?,journal of oncology,RSG0618801MGO
articles.I-N,Int_J_Behav_Nutr_Phys_Act,Int_J_Behav_Nutr_Phys_Act_2007_Sep_13_4_35.nxml,Distance to food stores & adolescent male fruit and vegetable consumption: mediation effects,the international journal of behavioral nutrition and physical activity,ACS TURSG-01
articles.I-N,J_Ocul_Biol_Dis_Infor,J_Ocul_Biol_Dis_Infor_2009_Dec_12_2(4)_214-222.nxml,The role of DNA microarrays in Toxoplasma gondii research  the causative agent of ocular toxoplasmosis,journal of ocular biology  diseases  and informatics,MBC-114461
articles.I-N,Leuk_Res_Rep,Leuk_Res_Rep_2014_Apr_18_3(1)_28-31.nxml,Fludarabine and cyclophosphamide provides a nonmyeloablative alternative conditioning regimen with low transplant-related mortality and control of high risk disease,leukemia research reports,GSCNP-10-218-01-SCN
articles.I-N,J_Gerontol_Geriatr_Res,J_Gerontol_Geriatr_Res_2013_Dec_1_2(4)_134.nxml,Age-Related Treatment Disparities among Medicaid Beneficiaries with Metastatic Colorectal Cancer,journal of gerontology & geriatric research,RSGT-07-011-01-CPHPS
articles.I-N,J_Cancer_Surviv,J_Cancer_Surviv_2010_Mar_6_4(1)_45-58.nxml,Measuring the impact of cancer: a comparison of non-Hodgkin lymphoma and breast cancer survivors,journal of cancer survivorship,DSW-0321301-SW
articles.I-N,J_Cancer_Surviv,J_Cancer_Surviv_2009_Sep_13_3(3)_137-147.nxml,Cancer survivorship research: the challenge of recruiting adult long term cancer survivors from a cooperative clinical trials group,journal of cancer survivorship,RSGPB-05-236-01-CPPB
articles.I-N,Mamm_Genome,Mamm_Genome_2007_Jan_22_18(1)_75-85.nxml,Mapping and identification of candidate loci responsible for Peromyscus hybrid overgrowth,mammalian genome,RSG-03-070-01-MGO
articles.I-N,Int_J_Biol_Sci,Int_J_Biol_Sci_2005_Apr_1_1(2)_44-50.nxml,PIKE GTPase Signaling and Function,international journal of biological sciences,RSG-04-077-01-TBE
articles.I-N,Int_J_Biol_Sci,Int_J_Biol_Sci_2010_Oct_7_6(6)_599-612.nxml,Aberrant Cytoplasm Localization and Protein Stability of SIRT1 is Regulated by PI3K/IGF-1R Signaling in Human Cancer Cells,international journal of biological sciences,IRG-72-001-27-IRG
articles.I-N,Langmuir,Langmuir_2008_Aug_5_24(15)_8169-8173.nxml,Paramagnetic Porous Polymersomes Paramagnetic Porous Polymersomes,langmuir,RSG-07-005-01
articles.I-N,J_Biomed_Opt,J_Biomed_Opt_2013_Feb_12_18(2)_026018.nxml,Photoacoustic contrast imaging of biological tissues with nanodiamonds fabricated for high near-infrared absorbance,journal of biomedical optics,RSG-0813301CDD
articles.I-N,J_Biomed_Opt,J_Biomed_Opt_2013_Feb_5_18(2)_026009.nxml,Comparison of photoacoustic image reconstruction algorithms using the channelized Hotelling observer,journal of biomedical optics,RSG-08-117-01-CCE
articles.I-N,J_Cell_Biol,J_Cell_Biol_2010_Aug_9_190(3)_443-460.nxml,KIF17 stabilizes microtubules and contributes to epithelial morphogenesis by acting at MT plus ends with EB1 and APC KIF17 contributes to microtubule stabilization and epithelial polarization,the journal of cell biology,RSG-06-142-01-CSM
articles.I-N,J_Cell_Biol,J_Cell_Biol_1999_Feb_22_144(4)_701-710.nxml,Altered Cytochrome c Display Precedes Apoptotic Cell Death in Drosophila,the journal of cell biology,CB-80362
articles.I-N,J_Cell_Biol,J_Cell_Biol_1997_Aug_25_138(4)_783-797.nxml,Actin Filament Cables in Drosophila Nurse Cells Are Composed of Modules That Slide Passively Past One Another during Dumping,the journal of cell biology,DB-89A
articles.I-N,J_Cell_Biol,J_Cell_Biol_2005_Jan_17_168(2)_245-255.nxml,Actin-myosinbased contraction is responsible for apoptotic nuclear disintegration,the journal of cell biology,RGS-04-078-01-TBE
articles.I-N,J_Cell_Biol,J_Cell_Biol_2006_Mar_13_172(6)_875-884.nxml,The Drosophila melanogaster Cajal body,the journal of cell biology,PF-04-022-01-CSM
articles.I-N,J_Cell_Biol,J_Cell_Biol_2003_Sep_29_162(7)_1317-1328.nxml,Uncovering multiple axonal targeting pathways in hippocampal neurons,the journal of cell biology,PF-01-092-01-CSM
articles.I-N,J_Cell_Biol,J_Cell_Biol_2013_Mar_18_200(6)_721-729.nxml,Misshapen decreases integrin levels to promote epithelial motility and planar polarity in Drosophila  Msn promotes epithelial motility and planar polarity,the journal of cell biology,PF-12-135-01-CSM
articles.I-N,J_Cell_Biol,J_Cell_Biol_1998_Oct_19_143(2)_359-373.nxml,Mitochondrial Fusion in Yeast Requires the Transmembrane GTPase Fzo1p,the journal of cell biology,CB-97
articles.I-N,J_Cell_Biol,J_Cell_Biol_2005_Nov_7_171(3)_437-445.nxml,Centrobin a novel daughter centrioleassociated protein that is required for centriole duplication,the journal of cell biology,RSG-03-048-01
articles.I-N,J_Cell_Biol,J_Cell_Biol_2006_Apr_24_173(2)_173-179.nxml,Kinesin 5independent poleward flux of kinetochore microtubules in PtK1 cells,the journal of cell biology,PF-02-095-01-CCG
articles.I-N,J_Cell_Biol,J_Cell_Biol_2000_Mar_6_148(5)_863-870.nxml,In Situ Biochemical Demonstration That P-Glycoprotein Is a Drug Efflux Pump with Broad Specificity,the journal of cell biology,RPG-98-177-01-CDD
articles.I-N,J_Cell_Biol,J_Cell_Biol_1998_May_4_141(3)_663-674.nxml,The Mammalian -Tubulin Complex Contains Homologues of the Yeast Spindle Pole Body Components Spc97p and Spc98p,the journal of cell biology,PF-4198
articles.I-N,J_Cell_Biol,J_Cell_Biol_1998_Jun_15_141(6)_1357-1370.nxml,The Src Homology Domain 3 (SH3) of a Yeast Type I Myosin  Myo5p  Binds to Verprolin and Is Required for Targeting to Sites of Actin Polarization,the journal of cell biology,RPG-97-163-01
articles.I-N,J_Cell_Biol,J_Cell_Biol_1998_Dec_28_143(7)_1789-1800.nxml,Saccharomyces cerevisiae Ndc1p Is a Shared Component of Nuclear Pore Complexes and Spindle Pole Bodies,the journal of cell biology,RPG-96-101-03-CSM
articles.I-N,J_Cell_Biol,J_Cell_Biol_1999_Nov_15_147(4)_729-742.nxml,Sec34p  a Protein Required for Vesicle Tethering to the Yeast Golgi Apparatus  Is in a Complex with Sec35p,the journal of cell biology,RPG-98-050-01-CSM
articles.I-N,J_Cell_Biol,J_Cell_Biol_2008_Apr_21_181(2)_241-254.nxml,Aurora B kinase and protein phosphatase 1 have opposing roles in modulating kinetochore assembly,the journal of cell biology,RSG-04-021-01-CCG
articles.I-N,J_Cell_Biol,J_Cell_Biol_1997_Sep_8_138(5)_1055-1066.nxml,Mitotic Spindle Poles are Organized by Structural and Motor Proteins in Addition to Centrosomes,the journal of cell biology,JFRA-635
articles.I-N,J_Cell_Biol,J_Cell_Biol_1997_Apr_7_137(1)_141-153.nxml,The Yeast Gene  MDM20  Is Necessary for Mitochondrial Inheritance and Organization of the Actin Cytoskeleton,the journal of cell biology,CB-97
articles.I-N,J_Cell_Biol,J_Cell_Biol_2013_May_27_201(5)_741-757.nxml,Diet controls Drosophila follicle stem cell proliferation via Hedgehog sequestration and release Cholesterol controls FSC proliferation,the journal of cell biology,PF-11-068-01-TBE
articles.I-N,J_Cell_Biol,J_Cell_Biol_2001_Aug_6_154(3)_645-658.nxml,High resolution mapping of mast cell membranes reveals primary and secondary domains of FcRI and LAT,the journal of cell biology,RPG-99-233-01-CIM
articles.I-N,J_Cell_Biol,J_Cell_Biol_1997_Jun_2_137(5)_1117-1125.nxml,Temporal Phases in Apoptosis Defined by the Actions of Src Homology 2 Domains  Ceramide  Bcl-2  Interleukin-1 Converting Enzyme Family Proteases  and a Dense Membrane Fraction,the journal of cell biology,DB-97
articles.I-N,J_Cell_Biol,J_Cell_Biol_2007_Sep_24_178(7)_1109-1120.nxml,APC mutations lead to cytokinetic failures in vitro and tetraploid genotypes in Min mice,the journal of cell biology,RSG-02-035-05-CCG
articles.I-N,J_Cell_Biol,J_Cell_Biol_1997_Apr_21_137(2)_399-416.nxml,High Rates of Actin Filament Turnover in Budding Yeast and Roles for Actin in Establishment and Maintenance of Cell Polarity Revealed Using the Actin Inhibitor Latrunculin-A,the journal of cell biology,CB-106  FRA-442
articles.I-N,J_Cell_Biol,J_Cell_Biol_2011_Oct_17_195(2)_231-243.nxml,The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification PP2A stabilizes Plk4 to induce centriole amplification,the journal of cell biology,IRG 74-001-31
articles.I-N,J_Cell_Biol,J_Cell_Biol_2003_Mar_3_160(5)_753-767.nxml,Differential regulation of cell motility and invasion by FAK,the journal of cell biology,RPG-98-109-TBE
articles.I-N,J_Cell_Biol,J_Cell_Biol_2003_Feb_17_160(4)_505-516.nxml,Targeting of U4/U6 small nuclear RNP assembly factor SART3/p110 to Cajal bodies,the journal of cell biology,RPG-00-110-01-MGO
articles.I-N,J_Cell_Biol,J_Cell_Biol_1999_Jul_12_146(1)_71-84.nxml,Gbf1 A Novel Golgi-Associated Bfa-Resistant Guanine Nucleotide Exchange Factor That Displays Specificity for Adp-Ribosylation Factor 5,the journal of cell biology,CB-96
articles.I-N,J_Cell_Biol,J_Cell_Biol_2010_Jan_25_188(2)_237-251.nxml,GRASP55 and GRASP65 play complementary and essential roles in Golgi cisternal stacking GRASP55 and GRASP65 stack Golgi membranes together,the journal of cell biology,RGS-09-278-01-CSM
articles.I-N,J_Cell_Biol,J_Cell_Biol_2008_Oct_20_183(2)_267-277.nxml,The HECT E3 ligase Smurf2 is required for Mad2-dependent spindle assembly checkpoint,the journal of cell biology,RSG-03-048-01
articles.I-N,J_Cell_Biol,J_Cell_Biol_1997_Apr_7_137(1)_193-202.nxml,Centrosomes Isolated from Spisula solidissima Oocytes Contain Rings and an Unusual Stoichiometric Ratio of / Tubulin,the journal of cell biology,JFRA-314
articles.I-N,J_Cell_Biol,J_Cell_Biol_1999_Jun_14_145(6)_1233-1250.nxml,A Cytoplasmic Dynein Heavy Chain Is Required for Oscillatory Nuclear Movement of Meiotic Prophase and Efficient Meiotic Recombination in Fission Yeast,the journal of cell biology,PF-4035
articles.I-N,J_Cell_Biol,J_Cell_Biol_2010_Nov_29_191(5)_943-952.nxml,Drosophila Boi limits Hedgehog levels to suppress follicle stem cell proliferation Boi suppresses FSC proliferation,the journal of cell biology,IRG-92-027-16
articles.I-N,J_Cell_Biol,J_Cell_Biol_2009_Aug_24_186(4)_525-540.nxml,The BCL-2like protein CED-9 of C. elegans promotes FZO-1/Mfn1 2 and EAT-3/Opa1dependent mitochondrial fusion,the journal of cell biology,RSG-06-110-1-CCG
articles.I-N,J_Cell_Biol,J_Cell_Biol_2006_Jan_16_172(2)_211-219.nxml,The Png1Rad23 complex regulates glycoprotein turnover,the journal of cell biology,RSG-05-158-01-TBE
articles.I-N,J_Cell_Biol,J_Cell_Biol_2000_Dec_25_151(7)_1469-1482.nxml,Metaphase to Anaphase ( mat ) TransitionDefective Mutants in Caenorhabditis elegans,the journal of cell biology,PF-4444
articles.I-N,J_Cell_Biol,J_Cell_Biol_2001_Jul_9_154(1)_95-108.nxml,The Toxoplasma gondii protein ROP2 mediates host organelle association with the parasitophorous vacuole membrane,the journal of cell biology,IRG 85-001-13-IRG
articles.I-N,J_Cell_Biol,J_Cell_Biol_2001_Nov_12_155(4)_581-592.nxml,Yeast Cdc42 functions at a late step in exocytosis  specifically during polarized growth of the emerging bud,the journal of cell biology,RPG-98-046-CCG
